order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timestamp_saved
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,DB,2024-05-02 09:21:33.704821
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,DB,2024-05-02 09:21:33.704821
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,DB,2024-05-02 09:21:33.704821
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,DB,2024-05-02 09:21:33.704821
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,DB,2024-05-02 09:21:33.704821
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,DB,2024-05-02 09:21:33.704821
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,DB,2024-05-02 09:21:33.704821
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,DB,2024-05-02 09:21:33.704821
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,DB,2024-05-02 09:21:33.704821
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,DB,2024-05-02 09:21:33.704821
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,DB,2024-05-02 09:21:33.704821
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,DB,2024-05-02 09:21:33.704821
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,DB,2024-05-02 09:21:33.704821
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,DB,2024-05-02 09:21:33.704821
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,DB,2024-05-02 09:21:33.704821
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,DB,2024-05-02 09:21:33.704821
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,DB,2024-05-02 09:21:33.704821
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,DB,2024-05-02 09:21:33.704821
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,DB,2024-05-02 09:21:33.704821
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,DB,2024-05-02 09:21:33.704821
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,DB,2024-05-02 09:21:33.704821
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,DB,2024-05-02 09:21:33.704821
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,DB,2024-05-02 09:21:33.704821
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,DB,2024-05-02 09:21:33.704821
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,DB,2024-05-02 09:21:33.704821
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,DB,2024-05-02 09:21:33.704821
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,DB,2024-05-02 09:21:33.704821
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,DB,2024-05-02 09:21:33.704821
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,DB,2024-05-02 09:21:33.704821
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,DB,2024-05-02 09:21:33.704821
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,DB,2024-05-02 09:21:33.704821
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,DB,2024-05-02 09:21:33.704821
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,DB,2024-05-02 09:21:33.704821
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,DB,2024-05-02 09:21:33.704821
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,DB,2024-05-02 09:21:33.704821
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,DB,2024-05-02 09:21:33.704821
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,DB,2024-05-02 09:21:33.704821
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,DB,2024-05-02 09:21:33.704821
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,DB,2024-05-02 09:21:33.704821
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,DB,2024-05-02 09:21:33.704821
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,DB,2024-05-02 09:21:33.704821
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,DB,2024-05-02 09:21:33.704821
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,DB,2024-05-02 09:21:33.704821
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,DB,2024-05-02 09:21:33.704821
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,DB,2024-05-02 09:21:33.704821
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,DB,2024-05-02 09:21:33.704821
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,DB,2024-05-02 09:21:33.704821
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,DB,2024-05-02 09:21:33.704821
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,DB,2024-05-02 09:21:33.704821
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,DB,2024-05-02 09:21:33.704821
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,DB,2024-05-02 09:21:33.704821
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,DB,2024-05-02 09:21:33.704821
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,DB,2024-05-02 09:21:33.704821
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,DB,2024-05-02 09:21:33.704821
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,DB,2024-05-02 09:21:33.704821
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,DB,2024-05-02 09:21:33.704821
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,DB,2024-05-02 09:21:33.704821
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,DB,2024-05-02 09:21:33.704821
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,DB,2024-05-02 09:21:33.704821
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,DB,2024-05-02 09:21:33.704821
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,DB,2024-05-02 09:21:33.704821
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,DB,2024-05-02 09:21:33.704821
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,DB,2024-05-02 09:21:33.704821
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,DB,2024-05-02 09:21:33.704821
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,DB,2024-05-02 09:21:33.704821
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,DB,2024-05-02 09:21:33.704821
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,DB,2024-05-02 09:21:33.704821
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,DB,2024-05-02 09:21:33.704821
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,DB,2024-05-02 09:21:33.704821
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,DB,2024-05-02 09:21:33.704821
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,DB,2024-05-02 09:21:33.704821
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,DB,2024-05-02 09:21:33.704821
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,DB,2024-05-02 09:21:33.704821
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,DB,2024-05-02 09:21:33.704821
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,DB,2024-05-02 09:21:33.704821
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,DB,2024-05-02 09:21:33.704821
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,DB,2024-05-02 09:21:33.704821
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,DB,2024-05-02 09:21:33.704821
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,DB,2024-05-02 09:21:33.704821
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,DB,2024-05-02 09:21:33.704821
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,DB,2024-05-02 09:21:33.704821
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,DB,2024-05-02 09:21:33.704821
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,DB,2024-05-02 09:21:33.704821
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,DB,2024-05-02 09:21:33.704821
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,DB,2024-05-02 09:21:33.704821
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,DB,2024-05-02 09:21:33.704821
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,DB,2024-05-02 09:21:33.704821
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,DB,2024-05-02 09:21:33.704821
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,DB,2024-05-02 09:21:33.704821
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,DB,2024-05-02 09:21:33.704821
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,DB,2024-05-02 09:21:33.704821
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,DB,2024-05-02 09:21:33.704821
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,DB,2024-05-02 09:21:33.704821
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,DB,2024-05-02 09:21:33.704821
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,DB,2024-05-02 09:21:33.704821
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,DB,2024-05-02 09:21:33.704821
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,DB,2024-05-02 09:21:33.704821
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,DB,2024-05-02 09:21:33.704821
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,DB,2024-05-02 09:21:33.704821
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,DB,2024-05-02 09:21:33.704821
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,DB,2024-05-02 09:21:33.704821
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,DB,2024-05-02 09:21:33.704821
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,DB,2024-05-02 09:21:33.704821
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,DB,2024-05-02 09:21:33.704821
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,DB,2024-05-02 09:21:33.704821
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,DB,2024-05-02 09:21:33.704821
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,DB,2024-05-02 09:21:33.704821
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,DB,2024-05-02 09:21:33.704821
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,DB,2024-05-02 09:21:33.704821
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,DB,2024-05-02 09:21:33.704821
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,DB,2024-05-02 09:21:33.704821
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,DB,2024-05-02 09:21:33.704821
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,DB,2024-05-02 09:21:33.704821
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,DB,2024-05-02 09:21:33.704821
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,DB,2024-05-02 09:21:33.704821
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,DB,2024-05-02 09:21:33.704821
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,DB,2024-05-02 09:21:33.704821
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,DB,2024-05-02 09:21:33.704821
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,DB,2024-05-02 09:21:33.704821
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,DB,2024-05-02 09:21:33.704821
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,DB,2024-05-02 09:21:33.704821
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,DB,2024-05-02 09:21:33.704821
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,DB,2024-05-02 09:21:33.704821
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,DB,2024-05-02 09:21:33.704821
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,DB,2024-05-02 09:21:33.704821
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,DB,2024-05-02 09:21:33.704821
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,DB,2024-05-02 09:21:33.704821
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,DB,2024-05-02 09:21:33.704821
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,DB,2024-05-02 09:21:33.704821
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,DB,2024-05-02 09:21:33.704821
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,DB,2024-05-02 09:21:33.704821
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,DB,2024-05-02 09:21:33.704821
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,DB,2024-05-02 09:21:33.704821
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,DB,2024-05-02 09:21:33.704821
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,DB,2024-05-02 09:21:33.704821
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,DB,2024-05-02 09:21:33.704821
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,DB,2024-05-02 09:21:33.704821
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,DB,2024-05-02 09:21:33.704821
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,DB,2024-05-02 09:21:33.704821
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,DB,2024-05-02 09:21:33.704821
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,DB,2024-05-02 09:21:33.704821
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,DB,2024-05-02 09:21:33.704821
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,DB,2024-05-02 09:21:33.704821
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,DB,2024-05-02 09:21:33.704821
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,DB,2024-05-02 09:21:33.704821
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,DB,2024-05-02 09:21:33.704821
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,DB,2024-05-02 09:21:33.704821
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,DB,2024-05-02 09:21:33.704821
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,DB,2024-05-02 09:21:33.704821
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,DB,2024-05-02 09:21:33.704821
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,DB,2024-05-02 09:21:33.704821
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,DB,2024-05-02 09:21:33.704821
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,DB,2024-05-02 09:21:33.704821
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,DB,2024-05-02 09:21:33.704821
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,DB,2024-05-02 09:21:33.704821
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,DB,2024-05-02 09:21:33.704821
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,DB,2024-05-02 09:21:33.704821
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,DB,2024-05-02 09:21:33.704821
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,DB,2024-05-02 09:21:33.704821
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,DB,2024-05-02 09:21:33.704821
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,DB,2024-05-02 09:21:33.704821
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,DB,2024-05-02 09:21:33.704821
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,DB,2024-05-02 09:21:33.704821
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,DB,2024-05-02 09:21:33.704821
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,DB,2024-05-02 09:21:33.704821
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,DB,2024-05-02 09:21:33.704821
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,DB,2024-05-02 09:21:33.704821
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,DB,2024-05-02 09:21:33.704821
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,DB,2024-05-02 09:21:33.704821
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,DB,2024-05-02 09:21:33.704821
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,DB,2024-05-02 09:21:33.704821
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,DB,2024-05-02 09:21:33.704821
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,DB,2024-05-02 09:21:33.704821
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,DB,2024-05-02 09:21:33.704821
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,DB,2024-05-02 09:21:33.704821
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,DB,2024-05-02 09:21:33.704821
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,DB,2024-05-02 09:21:33.704821
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,DB,2024-05-02 09:21:33.704821
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,DB,2024-05-02 09:21:33.704821
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,DB,2024-05-02 09:21:33.704821
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,DB,2024-05-02 09:21:33.704821
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,DB,2024-05-02 09:21:33.704821
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,DB,2024-05-02 09:21:33.704821
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,DB,2024-05-02 09:21:33.704821
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,DB,2024-05-02 09:21:33.704821
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,DB,2024-05-02 09:21:33.704821
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,DB,2024-05-02 09:21:33.704821
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,DB,2024-05-02 09:21:33.704821
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,DB,2024-05-02 09:21:33.704821
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,DB,2024-05-02 09:21:33.704821
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,DB,2024-05-02 09:21:33.704821
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,DB,2024-05-02 09:21:33.704821
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,DB,2024-05-02 09:21:33.704821
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,DB,2024-05-02 09:21:33.704821
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,DB,2024-05-02 09:21:33.704821
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,DB,2024-05-02 09:21:33.704821
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,DB,2024-05-02 09:21:33.704821
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,DB,2024-05-02 09:21:33.704821
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,DB,2024-05-02 09:21:33.704821
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,DB,2024-05-02 09:21:33.704821
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,DB,2024-05-02 09:21:33.704821
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,DB,2024-05-02 09:21:33.704821
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,DB,2024-05-02 09:21:33.704821
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,DB,2024-05-02 09:21:33.704821
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,DB,2024-05-02 09:21:33.704821
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,DB,2024-05-02 09:21:33.704821
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,DB,2024-05-02 09:21:33.704821
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,DB,2024-05-02 09:21:33.704821
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,DB,2024-05-02 09:21:33.704821
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,DB,2024-05-02 09:21:33.704821
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,DB,2024-05-02 09:21:33.704821
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,DB,2024-05-02 09:21:33.704821
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,DB,2024-05-02 09:21:33.704821
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,DB,2024-05-02 09:21:33.704821
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,DB,2024-05-02 09:21:33.704821
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,DB,2024-05-02 09:21:33.704821
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,DB,2024-05-02 09:21:33.704821
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,DB,2024-05-02 09:21:33.704821
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,DB,2024-05-02 09:21:33.704821
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,DB,2024-05-02 09:21:33.704821
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,DB,2024-05-02 09:21:33.704821
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,DB,2024-05-02 09:21:33.704821
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,DB,2024-05-02 09:21:33.704821
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,DB,2024-05-02 09:21:33.704821
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,DB,2024-05-02 09:21:33.704821
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,DB,2024-05-02 09:21:33.704821
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,DB,2024-05-02 09:21:33.704821
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,DB,2024-05-02 09:21:33.704821
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,DB,2024-05-02 09:21:33.704821
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,DB,2024-05-02 09:21:33.704821
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,DB,2024-05-02 09:21:33.704821
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,DB,2024-05-02 09:21:33.704821
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,DB,2024-05-02 09:21:33.704821
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,DB,2024-05-02 09:21:33.704821
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,DB,2024-05-02 09:21:33.704821
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,DB,2024-05-02 09:21:33.704821
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,DB,2024-05-02 09:21:33.704821
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,DB,2024-05-02 09:21:33.704821
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,DB,2024-05-02 09:21:33.704821
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,DB,2024-05-02 09:21:33.704821
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,DB,2024-05-02 09:21:33.704821
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,DB,2024-05-02 09:21:33.704821
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,DB,2024-05-02 09:21:33.704821
1110,912,4,2017-09-04,2017-09-07,2017-09-07,2,6,DB,2024-05-02 09:21:33.704821
1111,930,4,2017-09-04,2017-09-06,2017-09-05,2,6,DB,2024-05-02 09:21:33.704821
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,DB,2024-05-02 09:21:33.704821
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,DB,2024-05-02 09:21:33.704821
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,DB,2024-05-02 09:21:33.704821
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,DB,2024-05-02 09:21:33.704821
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,DB,2024-05-02 09:21:33.704821
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,DB,2024-05-02 09:21:33.704821
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,DB,2024-05-02 09:21:33.704821
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,DB,2024-05-02 09:21:33.704821
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,DB,2024-05-02 09:21:33.704821
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,DB,2024-05-02 09:21:33.704821
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,DB,2024-05-02 09:21:33.704821
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,DB,2024-05-02 09:21:33.704821
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,DB,2024-05-02 09:21:33.704821
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,DB,2024-05-02 09:21:33.704821
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,DB,2024-05-02 09:21:33.704821
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,DB,2024-05-02 09:21:33.704821
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,DB,2024-05-02 09:21:33.704821
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,DB,2024-05-02 09:21:33.704821
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,DB,2024-05-02 09:21:33.704821
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,DB,2024-05-02 09:21:33.704821
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,DB,2024-05-02 09:21:33.704821
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,DB,2024-05-02 09:21:33.704821
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,DB,2024-05-02 09:21:33.704821
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,DB,2024-05-02 09:21:33.704821
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,DB,2024-05-02 09:21:33.704821
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,DB,2024-05-02 09:21:33.704821
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,DB,2024-05-02 09:21:33.704821
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,DB,2024-05-02 09:21:33.704821
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,DB,2024-05-02 09:21:33.704821
